model_A,model_B,logscore_A,logscore_B,DM_stat,p_value,significant_5pct
bayes_hier_horseshoe,ridge_garch,2.351330751953888,2.351599035686162,0.965912334141159,0.3341269343728588,False
bayes_hier_horseshoe,baseline_garch,2.351330751953888,2.349634880505759,-1.9108245693429666,0.05607468180467223,False
bayes_hier_horseshoe,baseline_gaussian,2.351330751953888,2.196843046179344,-5.580199843023974,2.5073964682320593e-08,True
